id,prompt
4781,Skriv en anmeldelse av filmen «Warcraft: The Beginning» på rundt 100 ord hvor du gir terningkast 4
4766,Skriv en anmeldelse av filmen «Marnie – min hemmelige venninne» på rundt 100 ord hvor du gir terningkast 5
400243,Skriv en anmeldelse av filmen «Anomalisa» på rundt 100 ord hvor du gir terningkast 4
3574,Skriv en anmeldelse av filmen «The Darjeeling Limited» på rundt 400 ord hvor du gir terningkast 4
4560,Skriv en anmeldelse av filmen «Love» på rundt 400 ord hvor du gir terningkast 3
3608,Skriv en anmeldelse av filmen «The Last Song» på rundt 400 ord hvor du gir terningkast 3
4138,Skriv en anmeldelse av filmen «Hvem lurte Roger Rabbit» på rundt 900 ord hvor du gir terningkast 5
5141,Skriv en anmeldelse av filmen «The Party» på rundt 400 ord hvor du gir terningkast 4
4031,Skriv en anmeldelse av filmen «Hotel Transylvania» på rundt 400 ord hvor du gir terningkast 3
55,Skriv en anmeldelse av TV-serien «Bones» sesong 5 på rundt 800 ord hvor du gir terningkast 3
5191,Skriv en anmeldelse av filmen «Tomb Raider» på rundt 700 ord hvor du gir terningkast 4
401290,Skriv en anmeldelse av filmen «Savnet» på rundt 400 ord hvor du gir terningkast 5
4884,Skriv en anmeldelse av filmen «Allierte» på rundt 100 ord hvor du gir terningkast 4
3930,Skriv en anmeldelse av filmen «The Devil Inside» på rundt 400 ord hvor du gir terningkast 3
3891,Skriv en anmeldelse av filmen «Sherlock Holmes: A Game Of Shadows» på rundt 400 ord hvor du gir terningkast 4
3899,Skriv en anmeldelse av filmen «My Week With Marilyn» på rundt 600 ord hvor du gir terningkast 5
3944,Skriv en anmeldelse av filmen «The Hunger Games» på rundt 500 ord hvor du gir terningkast 4
401404,Skriv en anmeldelse av TV-serien «Heimebane» sesong 1 på rundt 700 ord hvor du gir terningkast 5
400069,Skriv en anmeldelse av filmen «The Interview» på rundt 300 ord hvor du gir terningkast 3
439,Skriv en anmeldelse av filmen «Moon» på rundt 300 ord hvor du gir terningkast 4
400140,Skriv en anmeldelse av filmen «Snowden» på rundt 100 ord hvor du gir terningkast 4
402033,Skriv en anmeldelse av filmen «Vox Lux» på rundt 100 ord hvor du gir terningkast 3
3590,Skriv en anmeldelse av filmen «En ganske snill mann» på rundt 400 ord hvor du gir terningkast 4
416,Skriv en anmeldelse av filmen «Paranormal Activity» på rundt 400 ord hvor du gir terningkast 4
4096,Skriv en anmeldelse av filmen «En som deg» på rundt 400 ord hvor du gir terningkast 4
4994,Skriv en anmeldelse av filmen «Your Name» på rundt 100 ord hvor du gir terningkast 5
4624,Skriv en anmeldelse av filmen «Pawn Sacrifice» på rundt 300 ord hvor du gir terningkast 4
3429,Skriv en anmeldelse av filmen «Ikke krøll med Zohan!» på rundt 400 ord hvor du gir terningkast 4
4145,Skriv en anmeldelse av filmen «The Big Wedding» på rundt 500 ord hvor du gir terningkast 3
400275,Skriv en anmeldelse av filmen «Himmelen over Havanna» på rundt 400 ord hvor du gir terningkast 4
401372,Skriv en anmeldelse av filmen «Forsvunnet» på rundt 500 ord hvor du gir terningkast 4
397,Skriv en anmeldelse av filmen «Engelen» på rundt 400 ord hvor du gir terningkast 4
4854,Skriv en anmeldelse av filmen «Havet brenner» på rundt 100 ord hvor du gir terningkast 5
5042,Skriv en anmeldelse av filmen «Ballerina» på rundt 500 ord hvor du gir terningkast 2
401483,Skriv en anmeldelse av filmen «Filmstjerner dør ikke i Liverpool» på rundt 500 ord hvor du gir terningkast 4
3319,Skriv en anmeldelse av filmen «Beowulf» på rundt 400 ord hvor du gir terningkast 5
4348,Skriv en anmeldelse av filmen «Maps To The Stars» på rundt 400 ord hvor du gir terningkast 4
3885,Skriv en anmeldelse av filmen «Happy Feet 2» på rundt 600 ord hvor du gir terningkast 4
107,Skriv en anmeldelse av TV-serien «House» sesong 6 på rundt 600 ord hvor du gir terningkast 3
4170,Skriv en anmeldelse av filmen «The Lone Ranger» på rundt 700 ord hvor du gir terningkast 3
3169,Skriv en anmeldelse av filmen «Rabbit-Proof Fence» på rundt 400 ord hvor du gir terningkast 5
4590,Skriv en anmeldelse av filmen «Vacation» på rundt 400 ord hvor du gir terningkast 3
5015,Skriv en anmeldelse av filmen «Kaptein Supertruse: Den første episke filmen» på rundt 100 ord hvor du gir terningkast 5
5022,Skriv en anmeldelse av filmen «All Eyez on Me» på rundt 700 ord hvor du gir terningkast 3
4902,Skriv en anmeldelse av filmen «Dyrene i Hakkebakkeskogen» på rundt 100 ord hvor du gir terningkast 5
5033,Skriv en anmeldelse av filmen «Spider-Man: Homecoming» på rundt 500 ord hvor du gir terningkast 4
401310,Skriv en anmeldelse av filmen «C’est la vie» på rundt 400 ord hvor du gir terningkast 4
4193,Skriv en anmeldelse av filmen «Pionér» på rundt 700 ord hvor du gir terningkast 4
5284,Skriv en anmeldelse av filmen «Peppermint» på rundt 100 ord hvor du gir terningkast 3
4673,Skriv en anmeldelse av filmen «Life In a Fishbowl» på rundt 400 ord hvor du gir terningkast 4
3537,Skriv en anmeldelse av filmen «Ghost Busters» på rundt 400 ord hvor du gir terningkast 5
3743,Skriv en anmeldelse av filmen «Rabbit Hole» på rundt 400 ord hvor du gir terningkast 4
3672,Skriv en anmeldelse av filmen «Piranha» på rundt 400 ord hvor du gir terningkast 5
400379,Skriv en anmeldelse av filmen «Certain Women» på rundt 100 ord hvor du gir terningkast 5
401623,Skriv en anmeldelse av filmen «En dommers dilemma» på rundt 500 ord hvor du gir terningkast 4
3625,Skriv en anmeldelse av filmen «The Twilight Saga: Eclipse» på rundt 400 ord hvor du gir terningkast 4
5324,Skriv en anmeldelse av filmen «Harajuku» på rundt 700 ord hvor du gir terningkast 4
4558,Skriv en anmeldelse av filmen «Poltergeist» på rundt 600 ord hvor du gir terningkast 4
4857,Skriv en anmeldelse av filmen «Trolls» på rundt 100 ord hvor du gir terningkast 3
3784,Skriv en anmeldelse av filmen «The Mechanic» på rundt 500 ord hvor du gir terningkast 3
5340,Skriv en anmeldelse av filmen «Aquaman» på rundt 600 ord hvor du gir terningkast 4
4405,Skriv en anmeldelse av filmen «Jakten på Berlusconi» på rundt 500 ord hvor du gir terningkast 2
4112,Skriv en anmeldelse av filmen «Cloud Atlas» på rundt 500 ord hvor du gir terningkast 5
3864,Skriv en anmeldelse av filmen «Page One: Inside The New York Times» på rundt 400 ord hvor du gir terningkast 5
400042,Skriv en anmeldelse av filmen «Dirk Ohm» på rundt 400 ord hvor du gir terningkast 5
5328,Skriv en anmeldelse av filmen «Mowgli» på rundt 600 ord hvor du gir terningkast 4
4331,Skriv en anmeldelse av filmen «Brick Mansions» på rundt 400 ord hvor du gir terningkast 2
4644,Skriv en anmeldelse av filmen «Mistress America» på rundt 400 ord hvor du gir terningkast 5
400310,Skriv en anmeldelse av filmen «Prinsesse Mononoke» på rundt 100 ord hvor du gir terningkast 6
4005,Skriv en anmeldelse av filmen «Rock Of Ages» på rundt 300 ord hvor du gir terningkast 4
401334,Skriv en anmeldelse av filmen «The Greatest Showman» på rundt 400 ord hvor du gir terningkast 4
4372,Skriv en anmeldelse av filmen «Walking on Sunshine» på rundt 500 ord hvor du gir terningkast 2
4831,Skriv en anmeldelse av filmen «Gråtass gir gass» på rundt 100 ord hvor du gir terningkast 3
4690,Skriv en anmeldelse av filmen «Skjærgården» på rundt 500 ord hvor du gir terningkast 2
401877,Skriv en anmeldelse av filmen «Aquaman» på rundt 500 ord hvor du gir terningkast 5
5144,Skriv en anmeldelse av filmen «Insidious: The Last Key» på rundt 600 ord hvor du gir terningkast 3
3528,Skriv en anmeldelse av filmen «Yes Man» på rundt 300 ord hvor du gir terningkast 4
4858,Skriv en anmeldelse av filmen «Dagen i morgen» på rundt 100 ord hvor du gir terningkast 5
4941,Skriv en anmeldelse av filmen «La La Land» på rundt 100 ord hvor du gir terningkast 5
400139,Skriv en anmeldelse av filmen «The girl with all the gifts» på rundt 100 ord hvor du gir terningkast 5
3950,Skriv en anmeldelse av filmen «Varg Veum – Kalde hjerter» på rundt 500 ord hvor du gir terningkast 4
400238,Skriv en anmeldelse av filmen «Min elskede» på rundt 100 ord hvor du gir terningkast 4
3636,Skriv en anmeldelse av filmen «Trollmannens læregutt» på rundt 400 ord hvor du gir terningkast 3
83,Skriv en anmeldelse av TV-serien «Murphy's Law» sesong 3 på rundt 700 ord hvor du gir terningkast 5
401160,Skriv en anmeldelse av filmen «Natta pappa henta oss» på rundt 400 ord hvor du gir terningkast 5
102,Skriv en anmeldelse av TV-serien «Fringe» sesong 2 på rundt 900 ord hvor du gir terningkast 5
5086,Skriv en anmeldelse av filmen «The Square» på rundt 600 ord hvor du gir terningkast 5
402022,Skriv en anmeldelse av filmen «The Sisters Brothers» på rundt 100 ord hvor du gir terningkast 4
4949,Skriv en anmeldelse av filmen «Aquarius» på rundt 100 ord hvor du gir terningkast 5
401741,Skriv en anmeldelse av filmen «22 July» på rundt 900 ord hvor du gir terningkast 4
4978,Skriv en anmeldelse av filmen «Kammerpiken» på rundt 100 ord hvor du gir terningkast 5
5338,Skriv en anmeldelse av filmen «Spider-Man: Into the Spider-verse» på rundt 600 ord hvor du gir terningkast 5
400208,Skriv en anmeldelse av filmen «The Huntsman: Winter’s War» på rundt 100 ord hvor du gir terningkast 2
4829,Skriv en anmeldelse av filmen «Rosemari» på rundt 100 ord hvor du gir terningkast 4
3571,Skriv en anmeldelse av filmen «Land Of The Lost» på rundt 400 ord hvor du gir terningkast 1
5198,Skriv en anmeldelse av filmen «Pacific Rim: Uprising» på rundt 600 ord hvor du gir terningkast 4
5131,Skriv en anmeldelse av filmen «The Villainess» på rundt 500 ord hvor du gir terningkast 5
4237,Skriv en anmeldelse av filmen «Solan og Ludvig – Jul i Flåklypa» på rundt 400 ord hvor du gir terningkast 5
400038,Skriv en anmeldelse av filmen «A Most Violent Year» på rundt 600 ord hvor du gir terningkast 4
4822,Skriv en anmeldelse av filmen «Narcos» sesong 2 på rundt 100 ord hvor du gir terningkast 5
4276,Skriv en anmeldelse av filmen «Kule kidz gråter ikke» på rundt 400 ord hvor du gir terningkast 5
4521,Skriv en anmeldelse av filmen «Historien om Marie» på rundt 600 ord hvor du gir terningkast 3
4904,Skriv en anmeldelse av filmen «Hundreogettåringen som stakk fra regningen og forsvant» på rundt 100 ord hvor du gir terningkast 3
400120,Skriv en anmeldelse av filmen «Arrival»» på rundt 100 ord hvor du gir terningkast 6
3161,Skriv en anmeldelse av filmen «Moulin Rouge!» på rundt 400 ord hvor du gir terningkast 6
4076,Skriv en anmeldelse av filmen «Historien om Pi» på rundt 400 ord hvor du gir terningkast 4
5,Skriv en anmeldelse av TV-serien «Nurse Jackie» sesong 1 på rundt 300 ord hvor du gir terningkast 5
4055,Skriv en anmeldelse av filmen «Killing Them Softly» på rundt 500 ord hvor du gir terningkast 4
5341,Skriv en anmeldelse av filmen «Troll – Kongens hale» på rundt 600 ord hvor du gir terningkast 3
4648,Skriv en anmeldelse av filmen «Hotell Transylvania 2» på rundt 400 ord hvor du gir terningkast 3
3929,Skriv en anmeldelse av filmen «Maktens menn» på rundt 400 ord hvor du gir terningkast 4
11,Skriv en anmeldelse av TV-serien «Dexter» sesong 3 på rundt 300 ord hvor du gir terningkast 5
21,Skriv en anmeldelse av TV-serien «Pushing Daisies» på rundt 600 ord hvor du gir terningkast 4
3667,Skriv en anmeldelse av filmen «Maskeblomstfamilien» på rundt 400 ord hvor du gir terningkast 3
4966,Skriv en anmeldelse av filmen «CHiPs – Crazy Patrol» på rundt 100 ord hvor du gir terningkast 1
3870,Skriv en anmeldelse av filmen «Killer Elite» på rundt 500 ord hvor du gir terningkast 4
401604,Skriv en anmeldelse av filmen «Hotell Transylvania 3» på rundt 600 ord hvor du gir terningkast 2
293,Skriv en anmeldelse av TV-serien «Bosch» sesong 2 på rundt 400 ord hvor du gir terningkast 5
3504,Skriv en anmeldelse av filmen «Watchmen» på rundt 500 ord hvor du gir terningkast 5
4537,Skriv en anmeldelse av filmen «Mannen som reddet Paris» på rundt 500 ord hvor du gir terningkast 4
3379,Skriv en anmeldelse av filmen «Superhero Movie» på rundt 300 ord hvor du gir terningkast 2
3937,Skriv en anmeldelse av filmen «Scoreturen» på rundt 300 ord hvor du gir terningkast 1
5473,Skriv en anmeldelse av TV-serien «The Umbrella Academy» sesong 1 på rundt 100 ord hvor du gir terningkast 4
401915,Skriv en anmeldelse av TV-serien «Murder Mountain» på rundt 100 ord hvor du gir terningkast 4
5276,Skriv en anmeldelse av filmen «Searching» på rundt 100 ord hvor du gir terningkast 4
400398,Skriv en anmeldelse av filmen «'71» på rundt 300 ord hvor du gir terningkast 5
400781,Skriv en anmeldelse av TV-serien «Gnistrende start på dansk terrorthriller» på rundt 100 ord hvor du gir terningkast 4
3422,Skriv en anmeldelse av filmen «Sitrontreet» på rundt 400 ord hvor du gir terningkast 4
4133,Skriv en anmeldelse av filmen «Spring Breakers» på rundt 400 ord hvor du gir terningkast 5
400224,Skriv en anmeldelse av filmen «Historien om den sjenerte giganten» på rundt 100 ord hvor du gir terningkast 5
3417,Skriv en anmeldelse av filmen «Towelhead» på rundt 400 ord hvor du gir terningkast 4
400384,Skriv en anmeldelse av filmen «Live by Night» på rundt 100 ord hvor du gir terningkast 2
402038,Skriv en anmeldelse av filmen «Captain Marvel» på rundt 100 ord hvor du gir terningkast 5
285,Skriv en anmeldelse av TV-serien «Black Widows» sesong 1 på rundt 600 ord hvor du gir terningkast 4
4370,Skriv en anmeldelse av filmen «Yves Saint Laurent» på rundt 400 ord hvor du gir terningkast 3
3227,Skriv en anmeldelse av filmen «Ghost Rider» på rundt 400 ord hvor du gir terningkast 3
400367,Skriv en anmeldelse av filmen «La La Land» på rundt 100 ord hvor du gir terningkast 6
3911,Skriv en anmeldelse av filmen «War Horse» på rundt 400 ord hvor du gir terningkast 5
4246,Skriv en anmeldelse av filmen «The Counselor» på rundt 400 ord hvor du gir terningkast 3
401914,Skriv en anmeldelse av filmen «Destroyer» på rundt 100 ord hvor du gir terningkast 3
4659,Skriv en anmeldelse av filmen «Ronaldo» på rundt 600 ord hvor du gir terningkast 3
5461,Skriv en anmeldelse av TV-serien «Kielergata» sesong 1 på rundt 800 ord hvor du gir terningkast 4
5135,Skriv en anmeldelse av filmen «Den 12. mann» på rundt 500 ord hvor du gir terningkast 5
401594,Skriv en anmeldelse av filmen «Ant-Man and the Wasp» på rundt 400 ord hvor du gir terningkast 4
244,Skriv en anmeldelse av TV-serien «Between» sesong 1 på rundt 500 ord hvor du gir terningkast 2
4330,Skriv en anmeldelse av filmen «Wałęsa – Håpets mann» på rundt 700 ord hvor du gir terningkast 4
401932,Skriv en anmeldelse av filmen «Pjusken – Et vintereventyr» på rundt 100 ord hvor du gir terningkast 4
4139,Skriv en anmeldelse av filmen «Stoker» på rundt 700 ord hvor du gir terningkast 4
129,Skriv en anmeldelse av TV-serien «Fringe» på rundt 600 ord hvor du gir terningkast 4
4102,Skriv en anmeldelse av filmen «Før snøen faller» på rundt 500 ord hvor du gir terningkast 4
3682,Skriv en anmeldelse av filmen «Jackass 3» på rundt 400 ord hvor du gir terningkast 4
401033,Skriv en anmeldelse av TV-serien «GLOW» på rundt 600 ord hvor du gir terningkast 4
400125,Skriv en anmeldelse av filmen «Blair Witch» på rundt 100 ord hvor du gir terningkast 3
401607,Skriv en anmeldelse av TV-serien «Sharp Objects» på rundt 600 ord hvor du gir terningkast 4
4218,Skriv en anmeldelse av filmen «Farvel til mafiaen» på rundt 400 ord hvor du gir terningkast 3
4497,Skriv en anmeldelse av filmen «Sils Maria» på rundt 500 ord hvor du gir terningkast 5
4091,Skriv en anmeldelse av filmen «Frankenweenie» på rundt 300 ord hvor du gir terningkast 4
400364,Skriv en anmeldelse av filmen «Logan» på rundt 100 ord hvor du gir terningkast 5
401512,Skriv en anmeldelse av TV-serien «Patrick Melrose: Dissekerer den britiske overklassen» på rundt 500 ord hvor du gir terningkast 5
4578,Skriv en anmeldelse av filmen «Minions» på rundt 400 ord hvor du gir terningkast 3
4807,Skriv en anmeldelse av filmen «Lights Out» på rundt 100 ord hvor du gir terningkast 4
3916,Skriv en anmeldelse av filmen «Big Miracle» på rundt 400 ord hvor du gir terningkast 4
4019,Skriv en anmeldelse av filmen «The Bourne Legacy» på rundt 400 ord hvor du gir terningkast 4
4965,Skriv en anmeldelse av filmen «Oskars Amerika» på rundt 100 ord hvor du gir terningkast 3
5462,Skriv en anmeldelse av TV-serien «Le Bureau» sesong 4 på rundt 1000 ord hvor du gir terningkast 6
3704,Skriv en anmeldelse av filmen «TRON: Legacy» på rundt 400 ord hvor du gir terningkast 5
5143,Skriv en anmeldelse av filmen «Rett vest» på rundt 600 ord hvor du gir terningkast 4
4490,Skriv en anmeldelse av filmen «John Wick» på rundt 600 ord hvor du gir terningkast 5
4743,Skriv en anmeldelse av filmen «Den franske forbindelsen» på rundt 400 ord hvor du gir terningkast 4
